Date,Region,Product,Quantity Sold,Revenue,Profit Margin,Customer Age Group,Customer Gender
2023-10-13,North,Electronics,16,119.06,17.55,26-35,Male
2023-01-19,West,Groceries,82,237.47,22.94,26-35,Female
2023-10-31,North,Electronics,41,42.5,14.83,36-50,Male
2023-07-01,North,Groceries,26,427.77,15.44,50+,Male
2023-07-02,East,Groceries,49,119.52,28.6,50+,Female
2023-04-25,South,Furniture,5,15.1,7.18,26-35,Female
2023-12-15,North,Furniture,13,39.56,18.22,18-25,Male
2023-01-23,North,Electronics,76,98.32,17.48,26-35,Female
2023-07-07,West,Groceries,28,223.33,10.46,26-35,Female
2023-01-18,North,Furniture,99,308.54,29.84,18-25,Female
2023-06-02,South,Apparel,24,101.2,21.51,26-35,Female
2023-03-18,North,Furniture,59,272.44,18.58,26-35,Male
2023-08-01,North,Electronics,64,397.13,7.59,26-35,Male
2023-12-23,East,Groceries,26,452.81,26.5,50+,Male
2023-06-02,East,Groceries,37,358.9,13.63,50+,Male
2023-05-22,South,Furniture,91,292.63,16.88,26-35,Male
2023-04-12,East,Electronics,15,307.69,15.54,50+,Male
2023-03-25,West,Groceries,46,80.88,28.11,18-25,Male
2023-03-22,North,Furniture,89,104.16,15.89,26-35,Male
2023-06-17,West,Groceries,37,275.34,19.35,26-35,Male
2023-04-16,West,Furniture,16,63.02,21.72,50+,Male
2023-02-17,West,Furniture,58,348.88,9.91,50+,Male
2023-11-19,East,Furniture,49,412.54,27.95,50+,Male
2023-01-14,East,Groceries,53,164.36,19.15,18-25,Female
2023-02-27,South,Furniture,35,74.81,24.23,50+,Female
2023-09-18,North,Electronics,84,451.51,25.86,26-35,Male
2023-03-22,South,Electronics,16,93.14,26.02,36-50,Male
2023-12-20,West,Groceries,64,452.54,29.99,26-35,Male
2023-06-22,West,Furniture,55,115.51,22.55,50+,Male
2023-10-12,North,Electronics,58,360.47,10.56,18-25,Male
2023-09-19,West,Electronics,24,365.56,26.26,50+,Male
2023-01-02,South,Apparel,40,26.02,28.41,26-35,Female
2023-12-10,West,Electronics,98,260.48,13.27,18-25,Female
2023-03-16,North,Electronics,36,454.26,29.4,18-25,Male
2023-07-27,West,Groceries,20,187.17,17.61,50+,Male
2023-06-17,South,Groceries,61,145.74,23.31,50+,Male
2023-11-20,West,Groceries,96,48.3,16.19,18-25,Male
2023-03-27,East,Groceries,1,46.29,8.39,26-35,Male
2023-12-06,East,Electronics,81,204.17,12.38,36-50,Male
2023-12-29,West,Furniture,19,150.46,21.56,50+,Male
2023-08-28,West,Apparel,68,402.06,8.39,18-25,Female
2023-03-08,West,Apparel,22,69.57,19.65,26-35,Female
2023-07-05,North,Furniture,100,37.43,18.37,26-35,Male
2023-08-15,South,Apparel,65,474.76,5.48,50+,Male
2023-05-15,South,Apparel,80,187.08,25.24,36-50,Male
2023-12-01,South,Furniture,93,59.97,14.8,26-35,Female
2023-07-02,East,Apparel,47,121.19,6.71,26-35,Female
2023-04-12,East,Groceries,14,292.55,5.61,36-50,Female
2023-02-17,East,Furniture,60,246.83,21.53,36-50,Female
2023-01-11,South,Electronics,62,211.4,22.17,36-50,Female
2023-03-04,South,Electronics,58,74.83,9.6,36-50,Female
2023-06-20,South,Apparel,21,126.3,18.26,36-50,Male
2023-05-11,East,Apparel,87,115.84,9.41,18-25,Female
2023-11-01,South,Apparel,6,203.97,23.74,18-25,Male
2023-01-30,South,Groceries,42,444.43,26.41,26-35,Female
2023-02-04,North,Apparel,35,277.67,23.25,36-50,Male
2023-02-20,West,Apparel,25,384.35,20.61,18-25,Female
2023-02-18,North,Groceries,15,92.77,28.41,18-25,Female
2023-11-25,South,Electronics,59,482.0,5.3,26-35,Female
2023-11-18,East,Groceries,10,169.32,26.65,36-50,Female
2023-01-26,South,Groceries,96,459.66,26.08,50+,Female
2023-06-14,East,Groceries,68,492.72,8.65,26-35,Male
2023-02-10,West,Apparel,40,274.17,11.94,26-35,Male
2023-04-12,South,Groceries,88,316.18,10.57,18-25,Female
2023-09-08,South,Apparel,8,114.05,22.33,36-50,Female
2023-12-11,East,Apparel,67,419.12,22.31,26-35,Female
2023-03-07,East,Electronics,89,27.57,20.81,36-50,Male
2023-12-15,West,Apparel,75,235.79,13.66,26-35,Female
2023-10-20,North,Apparel,77,446.05,13.2,18-25,Male
2023-07-31,East,Groceries,29,369.69,15.24,18-25,Male
2023-01-15,West,Furniture,8,192.98,10.32,18-25,Male
2023-11-23,East,Groceries,50,218.69,29.81,50+,Male
2023-12-19,West,Groceries,37,277.13,5.48,26-35,Male
2023-08-20,East,Furniture,31,293.37,26.48,18-25,Male
2023-03-05,South,Groceries,5,262.63,15.67,36-50,Male
2023-03-19,South,Apparel,24,135.75,21.36,36-50,Male
2023-04-25,South,Furniture,37,146.43,10.02,26-35,Female
2023-08-18,North,Groceries,5,386.44,7.27,18-25,Female
2023-01-09,East,Furniture,44,101.29,13.97,36-50,Male
2023-06-16,East,Apparel,29,444.3,29.05,26-35,Male
2023-02-27,East,Electronics,23,240.27,18.12,50+,Female
2023-02-26,North,Apparel,26,174.08,8.49,26-35,Male
2023-05-22,East,Apparel,45,443.9,28.16,50+,Female
2023-12-24,West,Groceries,20,243.88,10.25,50+,Male
2023-12-17,South,Apparel,94,10.44,6.73,50+,Male
2023-11-03,West,Groceries,3,260.41,22.38,50+,Male
2023-02-12,South,Apparel,78,343.16,11.75,50+,Male
2023-12-27,East,Apparel,20,61.81,21.98,36-50,Male
2023-07-03,West,Groceries,16,65.46,7.28,36-50,Male
2023-09-27,North,Groceries,42,406.13,29.67,18-25,Male
2023-04-27,West,Electronics,85,77.98,5.07,18-25,Male
2023-02-20,West,Electronics,36,393.63,17.38,36-50,Male
2023-04-17,North,Electronics,82,200.79,18.72,36-50,Female
2023-01-07,East,Apparel,65,165.98,23.8,36-50,Female
2023-08-17,North,Apparel,61,156.54,29.34,36-50,Male
2023-01-07,West,Groceries,16,426.33,13.56,36-50,Male
2023-12-01,South,Apparel,52,282.68,6.21,50+,Female
2023-05-23,North,Furniture,51,385.89,18.21,50+,Male
2023-02-12,West,Groceries,5,303.85,7.12,50+,Female
2023-01-29,South,Furniture,93,112.38,26.0,36-50,Female
2023-07-23,South,Apparel,58,122.86,16.33,36-50,Male
2023-06-30,West,Furniture,5,357.37,18.11,50+,Female
2023-04-15,South,Groceries,52,294.97,19.75,50+,Female
2023-09-19,South,Apparel,42,268.7,14.28,26-35,Female
2023-01-09,West,Groceries,81,408.76,5.12,50+,Male
2023-01-07,South,Electronics,28,220.19,23.87,36-50,Female
2023-04-22,East,Electronics,67,307.65,20.33,26-35,Female
2023-07-06,East,Furniture,9,406.36,15.41,36-50,Male
2023-02-06,East,Electronics,35,352.12,23.03,50+,Female
2023-04-15,North,Electronics,96,261.71,20.9,26-35,Male
2023-09-06,South,Apparel,55,360.33,22.43,50+,Female
2023-02-24,North,Furniture,39,217.5,23.71,18-25,Male
2023-08-05,East,Electronics,26,458.38,28.35,36-50,Female
2023-08-11,South,Groceries,10,385.02,9.37,36-50,Female
2023-08-10,North,Groceries,29,361.73,24.65,26-35,Female
2023-09-20,North,Furniture,22,251.72,16.14,26-35,Male
2023-06-22,South,Furniture,61,231.54,23.97,50+,Male
2023-11-26,South,Electronics,71,132.24,22.05,50+,Female
2023-11-08,North,Electronics,38,264.93,17.85,36-50,Male
2023-02-17,South,Apparel,75,335.55,24.73,26-35,Female
2023-07-17,East,Groceries,63,384.6,9.41,26-35,Male
2023-09-18,South,Electronics,60,49.05,7.74,18-25,Male
2023-08-26,South,Groceries,4,172.35,5.25,36-50,Male
2023-01-01,West,Groceries,45,379.74,16.64,50+,Male
2023-06-15,East,Electronics,41,113.02,11.13,50+,Male
2023-04-20,South,Apparel,43,255.29,20.5,26-35,Male
2023-05-30,North,Groceries,16,58.35,19.98,18-25,Male
2023-05-13,East,Electronics,59,499.75,6.48,26-35,Female
2023-01-20,West,Apparel,23,424.62,27.22,50+,Male
2023-10-09,South,Apparel,6,378.73,11.15,50+,Male
2023-04-15,South,Furniture,14,200.79,12.06,50+,Male
2023-06-04,East,Apparel,33,479.1,27.7,18-25,Female
2023-09-08,East,Electronics,2,192.95,27.63,50+,Male
2023-01-21,South,Electronics,22,110.3,17.95,50+,Male
2023-12-30,East,Groceries,77,154.71,5.41,50+,Female
2023-11-25,West,Electronics,72,368.89,22.24,36-50,Female
2023-01-20,North,Groceries,44,28.03,6.75,26-35,Male
2023-03-29,East,Furniture,12,33.74,22.15,36-50,Male
2023-09-23,North,Apparel,65,116.48,27.77,36-50,Male
2023-11-21,West,Groceries,89,21.14,18.93,18-25,Male
2023-12-16,South,Electronics,64,166.62,29.47,50+,Female
2023-03-14,West,Groceries,44,91.15,28.57,18-25,Male
2023-12-11,West,Groceries,68,10.64,9.98,26-35,Male
2023-03-10,West,Furniture,49,101.84,22.54,50+,Female
2023-12-09,South,Electronics,79,420.2,10.02,36-50,Female
2023-12-30,East,Groceries,76,271.58,21.12,26-35,Male
2023-05-12,East,Electronics,58,356.77,19.22,26-35,Male
2023-05-21,South,Groceries,6,455.41,18.69,26-35,Female
2023-11-27,South,Apparel,87,342.47,13.16,18-25,Male
2023-11-02,East,Furniture,64,67.2,29.06,26-35,Male
2023-03-21,East,Apparel,15,417.75,14.54,26-35,Female
2023-06-03,North,Apparel,69,441.47,12.89,36-50,Female
2023-04-01,East,Electronics,74,73.74,22.65,18-25,Male
2023-08-04,North,Electronics,28,216.52,21.4,50+,Female
2023-09-10,East,Furniture,50,84.77,19.97,36-50,Male
2023-08-20,West,Apparel,92,141.43,20.68,50+,Male
2023-10-17,West,Furniture,61,126.41,28.01,18-25,Male
2023-02-14,North,Apparel,2,388.06,11.3,18-25,Male
2023-10-31,West,Groceries,71,123.87,10.06,18-25,Male
2023-01-04,West,Electronics,61,320.87,19.65,18-25,Male
2023-01-02,East,Groceries,25,358.24,20.19,50+,Female
2023-03-05,North,Electronics,73,119.41,24.24,18-25,Female
2023-05-10,West,Groceries,52,378.85,8.63,36-50,Female
2023-11-27,South,Apparel,91,155.9,29.82,36-50,Female
2023-08-19,North,Apparel,30,44.61,6.79,26-35,Male
2023-08-11,West,Furniture,48,340.03,28.74,50+,Female
2023-05-31,West,Furniture,100,101.16,5.93,50+,Male
2023-11-15,East,Groceries,33,444.98,5.51,50+,Male
2023-01-21,West,Apparel,27,327.12,14.19,18-25,Female
2023-01-25,South,Electronics,48,316.27,20.95,26-35,Male
2023-04-21,East,Apparel,51,394.16,15.89,50+,Male
2023-01-16,North,Groceries,37,322.91,12.54,18-25,Female
2023-11-23,East,Furniture,95,262.36,15.66,50+,Male
2023-09-10,North,Furniture,6,442.33,20.11,50+,Female
2023-07-16,North,Groceries,99,162.39,20.11,36-50,Female
2023-01-16,East,Apparel,29,295.33,6.14,26-35,Female
2023-04-19,North,Apparel,65,56.55,10.44,36-50,Male
2023-04-21,East,Apparel,49,272.33,10.58,26-35,Male
2023-09-10,East,Furniture,13,338.97,15.72,50+,Female
2023-01-23,South,Furniture,44,334.82,22.94,36-50,Male
2023-01-24,North,Electronics,36,34.94,16.02,18-25,Male
2023-10-09,East,Furniture,41,224.83,9.63,50+,Male
2023-02-17,South,Furniture,31,90.67,18.0,36-50,Female
2023-03-12,West,Groceries,56,252.82,6.36,26-35,Male
2023-06-07,East,Groceries,67,419.27,28.88,36-50,Male
2023-07-12,North,Groceries,23,193.78,19.97,36-50,Male
2023-01-25,North,Apparel,58,53.38,18.1,26-35,Female
2023-08-20,South,Electronics,99,253.32,20.66,18-25,Male
2023-12-22,North,Groceries,78,271.5,21.74,18-25,Male
2023-07-21,West,Groceries,52,88.95,18.5,18-25,Male
2023-09-16,West,Furniture,66,455.53,13.27,50+,Male
2023-09-28,East,Groceries,33,20.12,15.44,36-50,Male
2023-04-30,South,Electronics,72,463.11,5.63,26-35,Female
2023-06-04,West,Groceries,38,261.3,24.25,26-35,Female
2023-05-20,North,Furniture,3,177.76,23.93,18-25,Male
2023-06-30,East,Apparel,25,476.49,27.63,50+,Female
2023-11-20,South,Furniture,49,392.91,29.88,26-35,Male
2023-03-07,West,Apparel,63,34.8,5.21,36-50,Female
2023-03-30,West,Electronics,33,419.12,11.03,26-35,Male
2023-07-12,West,Furniture,45,233.42,28.82,36-50,Female
2023-09-08,North,Electronics,59,494.69,14.05,36-50,Male
2023-06-27,North,Furniture,41,257.64,18.75,50+,Female
2023-01-06,South,Groceries,36,397.87,19.75,36-50,Female
2023-08-28,North,Groceries,86,468.05,26.41,26-35,Male
2023-11-26,West,Apparel,98,36.19,18.02,36-50,Female
2023-04-02,North,Electronics,52,327.65,11.02,26-35,Male
2023-03-23,West,Electronics,80,373.89,26.99,36-50,Female
2023-02-11,East,Furniture,23,334.16,29.24,18-25,Female
2023-11-13,West,Groceries,54,395.12,14.55,50+,Female
2023-07-09,North,Electronics,90,480.85,26.77,18-25,Female
2023-03-17,East,Groceries,56,369.04,13.9,18-25,Male
2023-08-31,West,Furniture,30,278.45,13.71,18-25,Female
2023-01-01,South,Furniture,86,94.06,12.19,50+,Female
2023-11-11,East,Apparel,59,49.41,14.34,36-50,Female
2023-11-24,North,Electronics,76,441.43,17.32,36-50,Male
2023-05-30,West,Groceries,99,80.9,18.51,18-25,Male
2023-09-04,East,Furniture,67,320.66,16.35,18-25,Female
2023-07-11,South,Groceries,83,314.56,8.8,50+,Female
2023-12-02,West,Groceries,73,277.29,9.39,26-35,Male
2023-05-13,West,Apparel,56,389.38,21.17,36-50,Male
2023-05-11,West,Groceries,21,279.9,15.33,26-35,Female
2023-11-07,West,Groceries,10,305.8,14.61,18-25,Female
2023-05-29,South,Groceries,58,249.57,19.89,50+,Male
2023-06-19,East,Groceries,49,255.62,18.23,18-25,Female
2023-07-17,East,Apparel,8,162.69,21.8,36-50,Male
2023-01-31,South,Groceries,5,228.77,22.79,36-50,Male
2023-03-23,East,Groceries,60,205.1,19.67,26-35,Male
2023-10-25,South,Apparel,81,380.53,26.48,36-50,Female
2023-08-21,North,Furniture,33,136.39,27.34,18-25,Female
2023-05-08,West,Furniture,12,200.59,22.18,50+,Female
2023-10-11,North,Apparel,30,365.91,20.14,50+,Female
2023-08-17,East,Groceries,57,237.89,24.9,36-50,Female
2023-03-25,East,Groceries,94,244.22,28.22,18-25,Female
2023-06-26,East,Furniture,100,21.03,6.43,36-50,Female
2023-02-10,South,Apparel,38,196.44,19.69,26-35,Male
2023-12-07,South,Electronics,10,94.28,22.17,18-25,Female
2023-04-26,North,Electronics,79,66.34,22.5,26-35,Female
2023-12-01,East,Apparel,12,21.91,25.87,26-35,Male
2023-06-06,West,Electronics,99,266.59,26.09,26-35,Male
2023-02-15,East,Electronics,44,449.17,15.72,50+,Male
2023-01-22,South,Apparel,43,429.56,8.53,18-25,Male
2023-11-26,West,Electronics,11,39.01,19.09,36-50,Female
2023-10-01,North,Apparel,42,127.33,17.69,26-35,Male
2023-11-27,North,Furniture,81,270.33,29.7,26-35,Female
2023-03-19,West,Furniture,13,466.16,28.4,36-50,Male
2023-01-06,East,Furniture,12,171.71,21.34,26-35,Male
2023-04-21,East,Groceries,2,16.64,24.09,26-35,Female
2023-06-30,East,Groceries,22,459.06,24.48,26-35,Male
2023-09-21,East,Apparel,94,49.86,15.35,36-50,Female
2023-08-22,South,Groceries,13,484.25,17.09,50+,Female
2023-10-05,South,Furniture,71,151.84,24.1,36-50,Male
2023-05-18,East,Apparel,7,132.08,29.62,18-25,Male
2023-08-21,West,Apparel,47,50.47,13.78,36-50,Male
2023-10-18,West,Apparel,37,492.78,17.59,36-50,Female
2023-01-21,South,Groceries,24,259.27,21.66,50+,Female
2023-08-03,North,Electronics,57,272.03,17.74,26-35,Female
2023-07-21,East,Electronics,35,366.6,12.8,18-25,Female
2023-11-10,South,Electronics,5,267.2,6.33,36-50,Female
2023-01-16,North,Apparel,31,16.13,9.35,36-50,Male
2023-11-05,North,Apparel,93,422.05,21.4,50+,Male
2023-12-24,East,Apparel,40,73.97,5.59,26-35,Female
2023-03-02,North,Apparel,80,222.73,19.08,26-35,Male
2023-09-17,North,Electronics,100,176.8,5.31,50+,Female
2023-09-24,North,Furniture,59,241.81,6.65,36-50,Male
2023-02-16,South,Apparel,72,388.99,18.36,36-50,Female
2023-01-19,East,Furniture,33,212.73,28.8,26-35,Male
2023-08-15,South,Groceries,1,339.14,16.95,26-35,Female
2023-03-30,North,Groceries,78,431.58,19.74,36-50,Female
2023-04-19,West,Furniture,16,270.01,26.42,18-25,Female
2023-08-01,East,Electronics,86,261.12,10.53,26-35,Female
2023-07-03,South,Apparel,99,465.2,11.59,50+,Male
2023-02-12,East,Groceries,73,127.2,14.05,26-35,Female
2023-09-04,North,Groceries,62,59.41,28.37,18-25,Male
2023-10-25,North,Groceries,36,309.98,8.36,26-35,Female
2023-06-23,East,Furniture,38,75.02,24.27,50+,Female
2023-06-09,East,Furniture,12,327.49,17.73,50+,Female
2023-11-03,North,Groceries,5,389.33,13.85,18-25,Female
2023-01-26,East,Furniture,2,294.75,29.33,18-25,Male
2023-10-22,West,Groceries,30,25.69,15.89,18-25,Male
2023-09-26,South,Apparel,100,374.34,18.56,26-35,Male
2023-09-07,West,Groceries,33,153.71,8.09,50+,Female
2023-01-21,South,Electronics,4,230.72,19.18,36-50,Male
2023-12-17,South,Apparel,84,299.4,6.43,26-35,Male
2023-04-30,North,Apparel,22,268.87,7.47,26-35,Female
2023-04-06,South,Electronics,38,446.95,12.69,36-50,Male
2023-01-29,North,Electronics,45,32.83,14.44,26-35,Male
2023-02-17,North,Apparel,65,221.16,27.06,18-25,Female
2023-12-02,South,Furniture,31,351.17,10.83,18-25,Female
2023-08-28,West,Electronics,91,127.15,6.1,18-25,Male
2023-07-10,West,Apparel,54,13.31,15.37,50+,Female
2023-05-24,North,Apparel,94,337.41,23.88,36-50,Female
2023-10-22,North,Groceries,83,37.15,27.57,18-25,Female
2023-04-16,South,Apparel,62,341.69,6.31,26-35,Female
2023-01-31,North,Furniture,22,118.5,6.01,26-35,Female
2023-02-05,West,Groceries,71,54.01,17.03,36-50,Female
2023-03-31,South,Electronics,39,262.66,19.47,50+,Female
2023-07-28,East,Furniture,12,484.32,16.49,36-50,Female
2023-08-21,South,Furniture,72,337.74,7.93,50+,Male
2023-07-06,North,Groceries,84,113.84,17.64,26-35,Male
2023-05-09,South,Groceries,58,319.13,5.84,50+,Female
2023-03-17,South,Electronics,81,326.48,21.97,50+,Female
2023-01-18,East,Groceries,8,497.78,10.71,26-35,Female
2023-08-31,North,Groceries,6,152.92,6.44,36-50,Female
2023-08-20,East,Groceries,10,20.22,18.08,36-50,Female
2023-01-17,South,Apparel,95,316.62,10.62,50+,Female
2023-12-24,South,Furniture,6,164.25,9.47,26-35,Female
2023-09-28,South,Groceries,95,337.57,27.44,36-50,Female
2023-12-24,South,Groceries,4,208.71,25.25,50+,Female
2023-08-13,East,Furniture,45,65.19,28.63,26-35,Male
2023-03-05,West,Groceries,28,229.37,6.06,36-50,Male
2023-05-08,South,Electronics,96,275.7,15.35,36-50,Male
2023-05-31,North,Furniture,30,391.76,29.91,18-25,Male
2023-08-11,East,Groceries,52,153.05,23.57,36-50,Male
2023-04-07,West,Furniture,51,463.65,10.72,50+,Male
2023-08-02,South,Groceries,14,68.23,12.04,18-25,Female
2023-02-20,North,Groceries,2,306.64,16.5,18-25,Male
2023-06-16,West,Furniture,74,263.68,29.95,36-50,Female
2023-06-26,East,Apparel,42,336.06,10.07,26-35,Female
2023-08-05,West,Electronics,74,240.55,19.77,18-25,Female
2023-05-19,North,Electronics,31,272.58,29.12,26-35,Female
2023-07-11,West,Electronics,64,257.5,29.02,50+,Female
2023-04-29,North,Apparel,92,347.44,15.27,50+,Male
2023-10-09,South,Groceries,6,84.24,11.24,50+,Female
2023-06-01,East,Electronics,23,281.46,17.31,26-35,Female
2023-02-10,South,Electronics,70,76.18,26.78,50+,Female
2023-10-06,West,Groceries,80,79.17,8.34,36-50,Female
2023-07-12,East,Furniture,17,407.98,5.19,18-25,Male
2023-10-01,East,Groceries,33,325.56,24.22,26-35,Female
2023-03-09,South,Electronics,84,63.55,22.66,36-50,Male
2023-02-11,East,Electronics,64,123.23,21.27,50+,Male
2023-09-25,South,Groceries,61,378.25,29.37,50+,Female
2023-04-07,West,Electronics,75,84.92,10.08,50+,Male
2023-09-15,West,Furniture,99,470.34,8.35,36-50,Female
2023-04-21,South,Furniture,96,156.27,13.36,18-25,Male
2023-09-24,North,Groceries,70,446.34,26.9,26-35,Female
2023-12-07,East,Groceries,70,51.84,26.2,36-50,Female
2023-06-07,South,Electronics,91,192.41,29.1,18-25,Female
2023-05-26,West,Apparel,4,169.35,7.77,50+,Male
2023-07-10,West,Electronics,57,143.6,8.3,26-35,Female
2023-04-17,North,Apparel,38,55.59,23.96,36-50,Male
2023-08-17,North,Electronics,43,30.29,19.22,18-25,Male
2023-03-14,North,Groceries,77,225.78,22.19,18-25,Male
2023-10-13,East,Groceries,45,489.14,24.02,18-25,Female
2023-10-03,West,Apparel,95,437.59,21.73,36-50,Male
2023-06-09,West,Apparel,54,362.4,18.17,26-35,Male
2023-08-29,South,Electronics,98,455.74,18.99,18-25,Male
2023-11-18,South,Apparel,20,246.67,27.68,26-35,Male
2023-11-13,West,Apparel,100,386.57,14.97,18-25,Male
2023-11-19,West,Apparel,89,456.98,7.25,18-25,Female
2023-04-03,East,Electronics,13,84.27,10.58,18-25,Male
2023-05-23,West,Furniture,49,316.11,27.35,50+,Female
2023-05-10,West,Electronics,4,43.68,15.47,18-25,Male
2023-07-25,West,Apparel,77,191.09,18.83,36-50,Female
2023-11-07,East,Electronics,35,281.56,21.27,26-35,Male
2023-12-17,East,Groceries,94,80.15,26.6,50+,Female
2023-11-18,East,Electronics,63,355.31,21.76,26-35,Female
2023-07-08,North,Furniture,52,90.65,21.78,26-35,Male
2023-07-27,South,Furniture,41,291.67,16.73,50+,Male
2023-03-03,West,Electronics,83,249.54,14.25,36-50,Male
2023-06-10,East,Electronics,16,236.58,5.6,36-50,Female
2023-04-22,East,Electronics,67,487.57,6.05,26-35,Male
2023-03-06,East,Electronics,94,270.74,17.76,26-35,Female
2023-05-14,West,Furniture,87,375.77,10.89,36-50,Male
2023-09-09,South,Groceries,82,174.22,7.55,18-25,Male
2023-09-22,West,Groceries,93,262.76,10.09,18-25,Female
2023-05-14,North,Groceries,32,441.11,29.61,50+,Female
2023-07-20,South,Electronics,56,84.27,18.02,50+,Male
2023-12-12,West,Groceries,34,89.15,22.2,18-25,Male
2023-12-26,West,Electronics,25,311.01,23.84,26-35,Male
2023-07-30,West,Electronics,42,285.58,19.9,26-35,Female
2023-12-30,East,Electronics,63,132.21,27.7,36-50,Female
2023-05-04,East,Apparel,97,232.98,20.68,50+,Male
2023-07-17,West,Groceries,52,97.47,5.93,26-35,Male
2023-06-15,North,Apparel,10,111.42,19.63,36-50,Male
2023-05-07,South,Apparel,75,282.02,24.29,26-35,Male
2023-05-23,East,Groceries,30,428.22,14.38,36-50,Male
